sparsity,performance,config_list
0.975,0.1,"[{""op_names"": [""feature.0""], ""sparsity"": 0.36818613930537647, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.3""], ""sparsity"": 0.3987790896307948, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.7""], ""sparsity"": 0.6245081351947036, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.10""], ""sparsity"": 0.7415320875677812, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.14""], ""sparsity"": 0.7637075716893762, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.17""], ""sparsity"": 0.8855114446799502, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.20""], ""sparsity"": 0.953887213857787, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.24""], ""sparsity"": 0.9817126705588041, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.27""], ""sparsity"": 0.9842613768937096, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.30""], ""sparsity"": 0.9843071685278781, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.34""], ""sparsity"": 0.9959802035490725, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.37""], ""sparsity"": 0.9979658190815783, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.40""], ""sparsity"": 0.9981860887286284, ""op_types"": [""Conv2d""]}]"
0.975,0.1,"[{""op_names"": [""feature.0""], ""sparsity"": 0.4477649512308488, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.3""], ""sparsity"": 0.5382609593678128, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.7""], ""sparsity"": 0.5989174032243623, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.10""], ""sparsity"": 0.8553166941746234, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.14""], ""sparsity"": 0.8592116893860949, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.17""], ""sparsity"": 0.9183078684189834, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.20""], ""sparsity"": 0.9631698710487773, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.24""], ""sparsity"": 0.9678972767953653, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.27""], ""sparsity"": 0.9781459096084261, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.30""], ""sparsity"": 0.9838123145100045, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.34""], ""sparsity"": 0.9849831974181938, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.37""], ""sparsity"": 0.9930870047760572, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.40""], ""sparsity"": 0.9965731342734384, ""op_types"": [""Conv2d""]}]"
0.975,0.1,"[{""op_names"": [""feature.0""], ""sparsity"": 0.2718225248648188, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.3""], ""sparsity"": 0.33524397768348907, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.7""], ""sparsity"": 0.35272354923660004, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.10""], ""sparsity"": 0.774795512614151, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.14""], ""sparsity"": 0.8853368567368268, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.17""], ""sparsity"": 0.8873516170947044, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.20""], ""sparsity"": 0.9627700145845389, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.24""], ""sparsity"": 0.975811573873959, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.27""], ""sparsity"": 0.9762580737394255, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.30""], ""sparsity"": 0.9886332610415235, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.34""], ""sparsity"": 0.992702121112794, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.37""], ""sparsity"": 0.9964313359038218, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.40""], ""sparsity"": 0.9992192667490379, ""op_types"": [""Conv2d""]}]"
0.975,0.1,"[{""op_names"": [""feature.0""], ""sparsity"": 0.10694423554113568, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.3""], ""sparsity"": 0.2876315889928346, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.7""], ""sparsity"": 0.6459111723575064, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.10""], ""sparsity"": 0.8429511543823156, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.14""], ""sparsity"": 0.9211769045523301, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.17""], ""sparsity"": 0.9540810165186213, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.20""], ""sparsity"": 0.9683984501099532, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.24""], ""sparsity"": 0.9762935928485659, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.27""], ""sparsity"": 0.9763999990580119, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.30""], ""sparsity"": 0.9769300309494117, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.34""], ""sparsity"": 0.9799452484271354, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.37""], ""sparsity"": 0.9880207356990464, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.40""], ""sparsity"": 0.9965814962331029, ""op_types"": [""Conv2d""]}]"
0.975,0.1,"[{""op_names"": [""feature.0""], ""sparsity"": 0.14638568047995407, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.3""], ""sparsity"": 0.23435044310429073, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.7""], ""sparsity"": 0.39792812473954764, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.10""], ""sparsity"": 0.6038808469160327, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.14""], ""sparsity"": 0.7183507661322248, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.17""], ""sparsity"": 0.9056620026633466, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.20""], ""sparsity"": 0.9490623057390237, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.24""], ""sparsity"": 0.9784484494389635, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.27""], ""sparsity"": 0.9929507759483455, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.30""], ""sparsity"": 0.9953733708493785, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.34""], ""sparsity"": 0.9958155920295161, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.37""], ""sparsity"": 0.9989895723152815, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.40""], ""sparsity"": 0.999457485387147, ""op_types"": [""Conv2d""]}]"
0.975,0.1,"[{""op_names"": [""feature.0""], ""sparsity"": 0.0006564340875472408, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.3""], ""sparsity"": 0.2808043878585468, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.7""], ""sparsity"": 0.4682010267576624, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.10""], ""sparsity"": 0.48579156285558295, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.14""], ""sparsity"": 0.7093486778256686, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.17""], ""sparsity"": 0.9467783518570492, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.20""], ""sparsity"": 0.962817993342618, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.24""], ""sparsity"": 0.9865813715345718, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.27""], ""sparsity"": 0.989839450228895, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.30""], ""sparsity"": 0.9931321124135585, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.34""], ""sparsity"": 0.9956227369973663, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.37""], ""sparsity"": 0.9959110232053345, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.40""], ""sparsity"": 0.9959874606811641, ""op_types"": [""Conv2d""]}]"
0.975,0.1,"[{""op_names"": [""feature.3""], ""sparsity"": 0.4113503896713757, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.7""], ""sparsity"": 0.416289081007397, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.10""], ""sparsity"": 0.4317394520656846, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.14""], ""sparsity"": 0.8949935783669127, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.17""], ""sparsity"": 0.9458953576547202, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.20""], ""sparsity"": 0.9766853011675967, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.24""], ""sparsity"": 0.9775641530465446, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.27""], ""sparsity"": 0.9798585449982476, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.30""], ""sparsity"": 0.9845022965111087, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.34""], ""sparsity"": 0.9936029914596706, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.37""], ""sparsity"": 0.9939746036937996, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.40""], ""sparsity"": 0.999572801010155, ""op_types"": [""Conv2d""]}]"
0.975,0.1,"[{""op_names"": [""feature.3""], ""sparsity"": 0.2699910649171926, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.7""], ""sparsity"": 0.500633655087055, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.10""], ""sparsity"": 0.5409136193975295, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.14""], ""sparsity"": 0.8154585721772557, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.17""], ""sparsity"": 0.848768100857099, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.20""], ""sparsity"": 0.9456289455341227, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.24""], ""sparsity"": 0.9846076192386768, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.27""], ""sparsity"": 0.9918368712308674, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.30""], ""sparsity"": 0.9949606871378269, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.34""], ""sparsity"": 0.9977598454816589, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.37""], ""sparsity"": 0.9990685363224817, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.40""], ""sparsity"": 0.9991010466530473, ""op_types"": [""Conv2d""]}]"
0.975,0.1,"[{""op_names"": [""feature.3""], ""sparsity"": 0.2476913063108785, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.7""], ""sparsity"": 0.5675032045612284, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.10""], ""sparsity"": 0.7031577695357751, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.14""], ""sparsity"": 0.799967088357463, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.17""], ""sparsity"": 0.8990647820483768, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.20""], ""sparsity"": 0.9624469468079845, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.24""], ""sparsity"": 0.9719555290497672, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.27""], ""sparsity"": 0.9858030932406724, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.30""], ""sparsity"": 0.9924062703786235, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.34""], ""sparsity"": 0.9928830745153956, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.37""], ""sparsity"": 0.9933947515509527, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.40""], ""sparsity"": 0.9978413989071836, ""op_types"": [""Conv2d""]}]"
0.975,0.1,"[{""op_names"": [""feature.3""], ""sparsity"": 0.36587750981575423, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.7""], ""sparsity"": 0.7648846782745737, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.10""], ""sparsity"": 0.8154567925636507, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.14""], ""sparsity"": 0.904570661447846, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.17""], ""sparsity"": 0.9297355561566784, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.20""], ""sparsity"": 0.9304911513064711, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.24""], ""sparsity"": 0.9706855039256885, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.27""], ""sparsity"": 0.9722735918445019, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.30""], ""sparsity"": 0.9806132495970377, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.34""], ""sparsity"": 0.9887730208544833, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.37""], ""sparsity"": 0.9954803591427008, ""op_types"": [""Conv2d""]}, {""op_names"": [""feature.40""], ""sparsity"": 0.9980359394043254, ""op_types"": [""Conv2d""]}]"
