sparsity,performance,config_list
0.3,0.2598,"[{""sparsity"": 0.0070064204881540556, ""op_types"": [""Conv2d""], ""op_names"": [""feature.7""]}, {""sparsity"": 0.0639003685609858, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.09268657446162341, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.202978285438614, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.26815383051388914, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.279153845701534, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.2792837365225682, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.3089080920264511, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.3175588453512584, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.3279699403130945, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.36365442562492856, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.3,0.4836,"[{""sparsity"": 0.06229840000226375, ""op_types"": [""Conv2d""], ""op_names"": [""feature.7""]}, {""sparsity"": 0.06296121581083908, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.08033088483625413, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.14035420857397332, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.14562259390512516, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.16247224472591357, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.2153030201431986, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.30575856475027285, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.32476036068325187, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.34413552793393587, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.5119229758563284, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.3,0.5013,"[{""sparsity"": 0.029902446180872087, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.07581198024869172, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.15314749250175355, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.15949835106658386, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.16191210862983502, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.25074662522441415, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.2562016473361889, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.2924491276806286, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.406556650404046, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.4941168578245668, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.3,0.2141,"[{""sparsity"": 0.03216339337990442, ""op_types"": [""Conv2d""], ""op_names"": [""feature.0""]}, {""sparsity"": 0.06053065777056336, ""op_types"": [""Conv2d""], ""op_names"": [""feature.3""]}, {""sparsity"": 0.1051430126018587, ""op_types"": [""Conv2d""], ""op_names"": [""feature.7""]}, {""sparsity"": 0.10934370261321986, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.14252679117247138, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.15153026446390766, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.18756355718793985, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.19172971786125395, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.1922400736973834, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.20228012016613414, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.27081874987016874, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.3741551045815636, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.621497538637325, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.3,0.7152,"[{""sparsity"": 0.019703401035631746, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.04150186119196209, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.048893794484746664, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.17439504779923373, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.21270184773787004, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.24433310497253538, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.27493184311013846, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.2786611295146129, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.30671549454136626, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.5973002001348371, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.3,0.4258,"[{""sparsity"": 0.10242258607737338, ""op_types"": [""Conv2d""], ""op_names"": [""feature.3""]}, {""sparsity"": 0.10246967138379161, ""op_types"": [""Conv2d""], ""op_names"": [""feature.7""]}, {""sparsity"": 0.10739032022302689, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.10866617416590682, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.12207113412253594, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.14229557908138246, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.15043640161274352, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.19834684997797186, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.2955143044302464, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.3152674360348157, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.37299744988108596, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.5220012866073032, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.3,0.6613,"[{""sparsity"": 0.0402348521260847, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.11441946759999949, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.18618687091006972, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.21106005277021644, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.24959252881962313, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.2652203025329791, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.30822123691103537, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.37570893361786056, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.48608000462940687, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.3,0.6646,"[{""sparsity"": 0.03881929299691211, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.06146669076627246, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.09079538784318518, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.16841688520567627, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.17536753104513186, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.1935561584301149, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.2357178738939573, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.3290345648849088, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.4319376075256366, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.5176919390524444, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.3,0.4933,"[{""sparsity"": 0.0032219403218574317, ""op_types"": [""Conv2d""], ""op_names"": [""feature.3""]}, {""sparsity"": 0.05527727938757954, ""op_types"": [""Conv2d""], ""op_names"": [""feature.7""]}, {""sparsity"": 0.060892062585133744, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.09400323664916421, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.11411699587923037, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.1350275170654756, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.18096395294765286, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.1880915283383091, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.22934998199295964, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.3470452346025707, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.3531971279921775, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.5827480437547108, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.3,0.5646,"[{""sparsity"": 0.00950506962623753, ""op_types"": [""Conv2d""], ""op_names"": [""feature.3""]}, {""sparsity"": 0.01971509847962781, ""op_types"": [""Conv2d""], ""op_names"": [""feature.7""]}, {""sparsity"": 0.06251810372559147, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.08960136039460634, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.12274163500859267, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.1512498774180829, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.1598091521762517, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.23126070634990814, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.24926914790527963, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.27653839867147734, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.38531180167375595, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.5638793707009843, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
